"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","OPSData"
"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"2019-10-29 09:48:42",6463,"NAN",972,0,1,15704,161,35,20,8,8,3,5,7,2,1,0,1,0,0,0,0,942.24,9.66,2.1,1.2,0.48,0.48,0.18,0.3,0.42,0.12,0.06,0,0.06,0,0,0,0,12732.97,106.154,20,10,4.364,2.4,0.6,0.75,1.2,0.267,0.071,0,0.059,0,0,0,0,9840.592,102.134,23.75,14.462,7.472,4.953,1.58,2.575,5.166,1.392,0.475,0,0.63,0,0,0,0,19.11,0.378,0.154,0.159,0.104,0.185,0.146,0.54,1.462,0.747,0.8,0,3.242,0,0,0,0,258.239,4.152,1.466,1.321,0.95,0.927,0.486,1.349,4.178,1.66,0.949,0,3.178,0,0,0,0,199.578,3.994,1.741,1.911,1.627,1.914,1.279,4.631,17.985,8.668,6.337,0,34.056
"2019-10-29 09:48:43",6464,"NAN",973,0,1,16241,174,39,8,9,9,6,6,10,3,2,0,0,0,0,0,0,974.46,10.44,2.34,0.48,0.54,0.54,0.36,0.36,0.6,0.18,0.12,0,0,0,0,0,0,13168.38,114.725,22.286,4,4.909,2.7,1.2,0.9,1.714,0.4,0.142,0,0,0,0,0,0,10177.09,110.381,26.464,5.785,8.406,5.572,3.159,3.09,7.38,2.089,0.951,0,0,0,0,0,0,19.763,0.408,0.172,0.063,0.118,0.209,0.292,0.647,2.089,1.121,1.599,0,0,0,0,0,0,267.07,4.487,1.634,0.528,1.069,1.043,0.972,1.619,5.968,2.49,1.897,0,0,0,0,0,0,206.403,4.317,1.94,0.764,1.83,2.153,2.559,5.558,25.692,13.002,12.674,0,0
"2019-10-29 09:48:44",6465,"NAN",974,0,1,16385,150,28,19,8,20,1,1,8,3,0,0,2,0,0,0,0,983.1,9,1.68,1.14,0.48,1.2,0.06,0.06,0.48,0.18,0,0,0.12,0,0,0,0,13285.14,98.901,16,9.5,4.364,6,0.2,0.15,1.371,0.4,0,0,0.118,0,0,0,0,10267.33,95.156,19,13.739,7.472,12.383,0.527,0.515,5.904,2.089,0,0,1.261,0,0,0,0,19.938,0.352,0.123,0.151,0.104,0.464,0.049,0.108,1.671,1.121,0,0,6.484,0,0,0,0,269.438,3.868,1.173,1.255,0.95,2.318,0.162,0.27,4.775,2.49,0,0,6.357,0,0,0,0,208.233,3.721,1.393,1.815,1.627,4.785,0.426,0.926,20.554,13.002,0,0,68.111
"2019-10-29 09:48:45",6466,"NAN",975,0,1,16193,160,40,16,6,14,2,0,3,1,2,1,0,0,0,0,0,971.58,9.6,2.4,0.96,0.36,0.84,0.12,0,0.18,0.06,0.12,0.06,0,0,0,0,0,13129.46,105.495,22.857,8,3.273,4.2,0.4,0,0.514,0.133,0.142,0.073,0,0,0,0,0,10147.01,101.5,27.143,11.57,5.604,8.668,1.053,0,2.214,0.696,0.951,0.63,0,0,0,0,0,19.705,0.375,0.176,0.127,0.078,0.325,0.097,0,0.627,0.374,1.599,1.68,0,0,0,0,0,266.28,4.126,1.676,1.057,0.712,1.623,0.324,0,1.79,0.83,1.897,2.051,0,0,0,0,0,205.793,3.97,1.99,1.529,1.22,3.349,0.853,0,7.708,4.334,12.674,17.651,0
"2019-10-29 09:48:46",6467,"NAN",976,0,1,16336,168,45,13,5,15,3,9,5,4,0,2,0,0,0,0,0,980.16,10.08,2.7,0.78,0.3,0.9,0.18,0.54,0.3,0.24,0,0.12,0,0,0,0,0,13245.41,110.769,25.714,6.5,2.727,4.5,0.6,1.35,0.857,0.533,0,0.147,0,0,0,0,0,10236.62,106.575,30.535,9.401,4.67,9.287,1.58,4.635,3.69,2.785,0,1.261,0,0,0,0,0,19.879,0.394,0.198,0.103,0.065,0.348,0.146,0.971,1.044,1.494,0,3.36,0,0,0,0,0,268.632,4.332,1.885,0.859,0.594,1.739,0.486,2.428,2.984,3.32,0,4.102,0,0,0,0,0,207.61,4.168,2.239,1.242,1.017,3.589,1.279,8.336,12.846,17.336,0,35.302,0
"2019-10-29 09:48:47",6468,"NAN",977,0,1,16704,165,35,16,16,5,3,2,8,3,1,1,0,0,0,0,0,1002.24,9.9,2.1,0.96,0.96,0.3,0.18,0.12,0.48,0.18,0.06,0.06,0,0,0,0,0,13543.78,108.791,20,8,8.727,1.5,0.6,0.3,1.371,0.4,0.071,0.073,0,0,0,0,0,10467.22,104.672,23.75,11.57,14.944,3.096,1.58,1.03,5.904,2.089,0.475,0.63,0,0,0,0,0,20.327,0.387,0.154,0.127,0.209,0.116,0.146,0.216,1.671,1.121,0.8,1.68,0,0,0,0,0,274.683,4.255,1.466,1.057,1.9,0.58,0.486,0.54,4.775,2.49,0.949,2.051,0,0,0,0,0,212.287,4.094,1.741,1.529,3.253,1.196,1.279,1.853,20.554,13.002,6.337,17.651,0
"2019-10-29 09:48:48",6469,"NAN",978,0,1,16563,177,40,11,11,9,9,4,2,1,1,0,1,0,0,0,0,993.78,10.62,2.4,0.66,0.66,0.54,0.54,0.24,0.12,0.06,0.06,0,0.06,0,0,0,0,13429.46,116.703,22.857,5.5,6,2.7,1.8,0.6,0.343,0.133,0.071,0,0.059,0,0,0,0,10378.87,112.284,27.143,7.954,10.274,5.572,4.739,2.06,1.476,0.696,0.475,0,0.63,0,0,0,0,20.155,0.415,0.176,0.087,0.144,0.209,0.437,0.432,0.418,0.374,0.8,0,3.242,0,0,0,0,272.365,4.564,1.676,0.727,1.306,1.043,1.458,1.079,1.194,0.83,0.949,0,3.178,0,0,0,0,210.495,4.391,1.99,1.051,2.236,2.153,3.838,3.705,5.138,4.334,6.337,0,34.056
"2019-10-29 09:48:49",6470,"NAN",979,0,1,9769,164,43,8,6,9,4,3,7,5,0,0,0,0,0,0,0,586.14,9.84,2.58,0.48,0.36,0.54,0.24,0.18,0.42,0.3,0,0,0,0,0,0,0,7920.811,108.132,24.571,4,3.273,2.7,0.8,0.45,1.2,0.667,0,0,0,0,0,0,0,6121.544,104.037,29.178,5.785,5.604,5.572,2.106,1.545,5.166,3.481,0,0,0,0,0,0,0,11.888,0.385,0.189,0.063,0.078,0.209,0.194,0.324,1.462,1.868,0,0,0,0,0,0,0,160.643,4.229,1.801,0.528,0.712,1.043,0.648,0.809,4.178,4.15,0,0,0,0,0,0,0,124.152,4.069,2.139,0.764,1.22,2.153,1.706,2.779,17.985,21.67,0,0,0
"2019-10-29 09:48:50",6471,"NAN",980,0,1,9013,149,35,16,7,7,5,3,5,2,1,2,0,0,0,0,0,540.78,8.94,2.1,0.96,0.42,0.42,0.3,0.18,0.3,0.12,0.06,0.12,0,0,0,0,0,7307.838,98.242,20,8,3.818,2.1,1,0.45,0.857,0.267,0.071,0.147,0,0,0,0,0,5647.813,94.522,23.75,11.57,6.538,4.334,2.633,1.545,3.69,1.392,0.475,1.261,0,0,0,0,0,10.968,0.35,0.154,0.127,0.091,0.162,0.243,0.324,1.044,0.747,0.8,3.36,0,0,0,0,0,148.211,3.842,1.466,1.057,0.831,0.811,0.81,0.809,2.984,1.66,0.949,4.102,0,0,0,0,0,114.544,3.697,1.741,1.529,1.423,1.675,2.132,2.779,12.846,8.668,6.337,35.302,0
"2019-10-29 09:48:51",6472,"NAN",981,0,1,8546,148,49,11,9,10,9,3,8,3,0,0,0,0,0,0,0,512.76,8.88,2.94,0.66,0.54,0.6,0.54,0.18,0.48,0.18,0,0,0,0,0,0,0,6929.189,97.582,28,5.5,4.909,3,1.8,0.45,1.371,0.4,0,0,0,0,0,0,0,5355.177,93.887,33.25,7.954,8.406,6.191,4.739,1.545,5.904,2.089,0,0,0,0,0,0,0,10.399,0.347,0.216,0.087,0.118,0.232,0.437,0.324,1.671,1.121,0,0,0,0,0,0,0,140.532,3.816,2.053,0.727,1.069,1.159,1.458,0.809,4.775,2.49,0,0,0,0,0,0,0,108.609,3.672,2.438,1.051,1.83,2.392,3.838,2.779,20.554,13.002,0,0,0
"2019-10-29 09:48:52",6473,"NAN",982,0,1,8573,161,40,14,11,9,5,5,13,5,0,0,0,0,0,1,0,514.38,9.66,2.4,0.84,0.66,0.54,0.3,0.3,0.78,0.3,0,0,0,0,0,0.06,0,6951.081,106.154,22.857,7,6,2.7,1,0.75,2.229,0.667,0,0,0,0,0,0.03,0,5372.096,102.134,27.143,10.124,10.274,5.572,2.633,2.575,9.594,3.481,0,0,0,0,0,0.63,0,10.432,0.378,0.176,0.111,0.144,0.209,0.243,0.54,2.716,1.868,0,0,0,0,0,23.295,0,140.976,4.152,1.676,0.925,1.306,1.043,0.81,1.349,7.759,4.15,0,0,0,0,0,11.831,0,108.952,3.994,1.99,1.337,2.236,2.153,2.132,4.631,33.4,21.67,0,0,0
"2019-10-29 09:48:53",6474,"NAN",983,0,1,8396,152,32,12,10,7,5,5,4,3,1,0,0,0,0,0,0,503.76,9.12,1.92,0.72,0.6,0.42,0.3,0.3,0.24,0.18,0.06,0,0,0,0,0,0,6807.567,100.22,18.286,6,5.455,2.1,1,0.75,0.686,0.4,0.071,0,0,0,0,0,0,5261.182,96.425,21.714,8.677,9.34,4.334,2.633,2.575,2.952,2.089,0.475,0,0,0,0,0,0,10.217,0.357,0.141,0.095,0.131,0.162,0.243,0.54,0.836,1.121,0.8,0,0,0,0,0,0,138.065,3.919,1.341,0.793,1.187,0.811,0.81,1.349,2.387,2.49,0.949,0,0,0,0,0,0,106.703,3.771,1.592,1.146,2.033,1.675,2.132,4.631,10.277,13.002,6.337,0,0
"2019-10-29 09:48:54",6475,"NAN",984,0,1,8997,155,36,15,7,10,2,5,13,4,2,1,0,0,0,0,0,539.82,9.3,2.16,0.9,0.42,0.6,0.12,0.3,0.78,0.24,0.12,0.06,0,0,0,0,0,7294.865,102.198,20.571,7.5,3.818,3,0.4,0.75,2.229,0.533,0.142,0.073,0,0,0,0,0,5637.787,98.328,24.428,10.847,6.538,6.191,1.053,2.575,9.594,2.785,0.951,0.63,0,0,0,0,0,10.948,0.364,0.158,0.119,0.091,0.232,0.097,0.54,2.716,1.494,1.599,1.68,0,0,0,0,0,147.948,3.997,1.508,0.991,0.831,1.159,0.324,1.349,7.759,3.32,1.897,2.051,0,0,0,0,0,114.341,3.845,1.791,1.433,1.423,2.392,0.853,4.631,33.4,17.336,12.674,17.651,0
"2019-10-29 09:48:55",6476,"NAN",985,0,1,10157,168,36,22,10,8,5,3,6,3,2,2,0,0,0,0,0,609.42,10.08,2.16,1.32,0.6,0.48,0.3,0.18,0.36,0.18,0.12,0.12,0,0,0,0,0,8235.406,110.769,20.571,11,5.455,2.4,1,0.45,1.029,0.4,0.142,0.147,0,0,0,0,0,6364.677,106.575,24.428,15.909,9.34,4.953,2.633,1.545,4.428,2.089,0.951,1.261,0,0,0,0,0,12.36,0.394,0.158,0.174,0.131,0.185,0.243,0.324,1.253,1.121,1.599,3.36,0,0,0,0,0,167.023,4.332,1.508,1.453,1.187,0.927,0.81,0.809,3.581,2.49,1.897,4.102,0,0,0,0,0,129.083,4.168,1.791,2.102,2.033,1.914,2.132,2.779,15.415,13.002,12.674,35.302,0
"2019-10-29 09:48:56",6477,"NAN",986,0,1,10202,161,39,16,5,8,2,5,7,6,1,0,0,0,0,1,0,612.12,9.66,2.34,0.96,0.3,0.48,0.12,0.3,0.42,0.36,0.06,0,0,0,0,0.06,0,8271.892,106.154,22.286,8,2.727,2.4,0.4,0.75,1.2,0.8,0.071,0,0,0,0,0.03,0,6392.875,102.134,26.464,11.57,4.67,4.953,1.053,2.575,5.166,4.177,0.475,0,0,0,0,0.63,0,12.414,0.378,0.172,0.127,0.065,0.185,0.097,0.54,1.462,2.241,0.8,0,0,0,0,23.295,0,167.763,4.152,1.634,1.057,0.594,0.927,0.324,1.349,4.178,4.98,0.949,0,0,0,0,11.831,0,129.655,3.994,1.94,1.529,1.017,1.914,0.853,4.631,17.985,26.004,6.337,0,0
"2019-10-29 09:48:57",6478,"NAN",987,0,1,9971,158,40,11,8,10,6,5,7,6,1,0,0,0,1,0,0,598.26,9.48,2.4,0.66,0.48,0.6,0.36,0.3,0.42,0.36,0.06,0,0,0,0.06,0,0,8084.595,104.176,22.857,5.5,4.364,3,1.2,0.75,1.2,0.8,0.071,0,0,0,0.038,0,0,6248.124,100.231,27.143,7.954,7.472,6.191,3.159,2.575,5.166,4.177,0.475,0,0,0,0.631,0,0,12.133,0.371,0.176,0.087,0.104,0.232,0.292,0.54,1.462,2.241,0.8,0,0,0,12.069,0,0,163.965,4.074,1.676,0.727,0.95,1.159,0.972,1.349,4.178,4.98,0.949,0,0,0,7.639,0,0,126.719,3.92,1.99,1.051,1.627,2.392,2.559,4.631,17.985,26.004,6.337,0,0
"2019-10-29 09:48:58",6479,"NAN",988,0,1,10202,160,47,19,5,9,2,11,8,3,0,0,0,0,0,0,0,612.12,9.6,2.82,1.14,0.3,0.54,0.12,0.66,0.48,0.18,0,0,0,0,0,0,0,8271.892,105.495,26.857,9.5,2.727,2.7,0.4,1.65,1.371,0.4,0,0,0,0,0,0,0,6392.875,101.5,31.893,13.739,4.67,5.572,1.053,5.665,5.904,2.089,0,0,0,0,0,0,0,12.414,0.375,0.207,0.151,0.065,0.209,0.097,1.187,1.671,1.121,0,0,0,0,0,0,0,167.763,4.126,1.969,1.255,0.594,1.043,0.324,2.968,4.775,2.49,0,0,0,0,0,0,0,129.655,3.97,2.338,1.815,1.017,2.153,0.853,10.189,20.554,13.002,0,0,0
"2019-10-29 09:48:59",6480,"NAN",989,0,1,15552,181,46,18,5,3,4,7,6,2,1,0,0,0,0,0,0,933.12,10.86,2.76,1.08,0.3,0.18,0.24,0.42,0.36,0.12,0.06,0,0,0,0,0,0,12609.73,119.341,26.286,9,2.727,0.9,0.8,1.05,1.029,0.267,0.071,0,0,0,0,0,0,9745.344,114.822,31.214,13.016,4.67,1.857,2.106,3.605,4.428,1.392,0.475,0,0,0,0,0,0,18.925,0.425,0.202,0.143,0.065,0.07,0.194,0.755,1.253,0.747,0.8,0,0,0,0,0,0,255.74,4.667,1.927,1.189,0.594,0.348,0.648,1.888,3.581,1.66,0.949,0,0,0,0,0,0,197.647,4.491,2.288,1.72,1.017,0.718,1.706,6.484,15.415,8.668,6.337,0,0
"2019-10-29 09:49:00",6481,"NAN",990,0,1,15501,162,28,19,11,13,6,4,3,2,1,1,0,0,0,0,0,930.06,9.72,1.68,1.14,0.66,0.78,0.36,0.24,0.18,0.12,0.06,0.06,0,0,0,0,0,12568.38,106.813,16,9.5,6,3.9,1.2,0.6,0.514,0.267,0.071,0.073,0,0,0,0,0,9713.386,102.769,19,13.739,10.274,8.049,3.159,2.06,2.214,1.392,0.475,0.63,0,0,0,0,0,18.863,0.38,0.123,0.151,0.144,0.301,0.292,0.432,0.627,0.747,0.8,1.68,0,0,0,0,0,254.901,4.177,1.173,1.255,1.306,1.507,0.972,1.079,1.79,1.66,0.949,2.051,0,0,0,0,0,196.998,4.019,1.393,1.815,2.236,3.11,2.559,3.705,7.708,8.668,6.337,17.651,0
"2019-10-29 09:49:01",6482,"NAN",991,0,1,15834,158,42,12,9,5,3,5,2,4,1,1,1,0,0,0,0,950.04,9.48,2.52,0.72,0.54,0.3,0.18,0.3,0.12,0.24,0.06,0.06,0.06,0,0,0,0,12838.38,104.176,24,6,4.909,1.5,0.6,0.75,0.343,0.533,0.071,0.073,0.059,0,0,0,0,9922.054,100.231,28.5,8.677,8.406,3.096,1.58,2.575,1.476,2.785,0.475,0.63,0.63,0,0,0,0,19.268,0.371,0.185,0.095,0.118,0.116,0.146,0.54,0.418,1.494,0.8,1.68,3.242,0,0,0,0,260.377,4.074,1.759,0.793,1.069,0.58,0.486,1.349,1.194,3.32,0.949,2.051,3.178,0,0,0,0,201.23,3.92,2.089,1.146,1.83,1.196,1.279,4.631,5.138,17.336,6.337,17.651,34.056
"2019-10-29 09:49:02",6483,"NAN",992,0,1,15791,152,33,12,3,8,3,2,6,3,2,2,0,0,0,0,0,947.46,9.12,1.98,0.72,0.18,0.48,0.18,0.12,0.36,0.18,0.12,0.12,0,0,0,0,0,12803.51,100.22,18.857,6,1.636,2.4,0.6,0.3,1.029,0.4,0.142,0.147,0,0,0,0,0,9895.108,96.425,22.393,8.677,2.802,4.953,1.58,1.03,4.428,2.089,0.951,1.261,0,0,0,0,0,19.216,0.357,0.145,0.095,0.039,0.185,0.146,0.216,1.253,1.121,1.599,3.36,0,0,0,0,0,259.67,3.919,1.382,0.793,0.356,0.927,0.486,0.54,3.581,2.49,1.897,4.102,0,0,0,0,0,200.684,3.771,1.642,1.146,0.61,1.914,1.279,1.853,15.415,13.002,12.674,35.302,0
"2019-10-29 09:49:03",6484,"NAN",993,0,1,15750,163,40,11,7,12,10,4,7,3,1,0,0,0,0,0,0,945,9.78,2.4,0.66,0.42,0.72,0.6,0.24,0.42,0.18,0.06,0,0,0,0,0,0,12770.27,107.473,22.857,5.5,3.818,3.6,2,0.6,1.2,0.4,0.071,0,0,0,0,0,0,9869.417,103.403,27.143,7.954,6.538,7.43,5.266,2.06,5.166,2.089,0.475,0,0,0,0,0,0,19.166,0.382,0.176,0.087,0.091,0.278,0.486,0.432,1.462,1.121,0.8,0,0,0,0,0,0,258.996,4.203,1.676,0.727,0.831,1.391,1.62,1.079,4.178,2.49,0.949,0,0,0,0,0,0,200.163,4.044,1.99,1.051,1.423,2.871,4.265,3.705,17.985,13.002,6.337,0,0
"2019-10-29 09:49:04",6485,"NAN",994,0,1,15489,157,47,12,14,7,4,4,5,2,1,0,0,0,0,0,0,929.34,9.42,2.82,0.72,0.84,0.42,0.24,0.24,0.3,0.12,0.06,0,0,0,0,0,0,12558.65,103.516,26.857,6,7.636,2.1,0.8,0.6,0.857,0.267,0.071,0,0,0,0,0,0,9705.866,99.597,31.893,8.677,13.076,4.334,2.106,2.06,3.69,1.392,0.475,0,0,0,0,0,0,18.848,0.368,0.207,0.095,0.183,0.162,0.194,0.432,1.044,0.747,0.8,0,0,0,0,0,0,254.704,4.048,1.969,0.793,1.662,0.811,0.648,1.079,2.984,1.66,0.949,0,0,0,0,0,0,196.846,3.895,2.338,1.146,2.846,1.675,1.706,3.705,12.846,8.668,6.337,0,0
"2019-10-29 09:49:05",6486,"NAN",995,0,1,15772,157,36,14,9,7,6,5,7,5,0,0,0,0,0,0,0,946.32,9.42,2.16,0.84,0.54,0.42,0.36,0.3,0.42,0.3,0,0,0,0,0,0,0,12788.11,103.516,20.571,7,4.909,2.1,1.2,0.75,1.2,0.667,0,0,0,0,0,0,0,9883.202,99.597,24.428,10.124,8.406,4.334,3.159,2.575,5.166,3.481,0,0,0,0,0,0,0,19.192,0.368,0.158,0.111,0.118,0.162,0.292,0.54,1.462,1.868,0,0,0,0,0,0,0,259.357,4.048,1.508,0.925,1.069,0.811,0.972,1.349,4.178,4.15,0,0,0,0,0,0,0,200.442,3.895,1.791,1.337,1.83,1.675,2.559,4.631,17.985,21.67,0,0,0
"2019-10-29 09:49:06",6487,"NAN",996,0,1,15667,160,37,14,11,13,4,5,5,4,1,0,0,0,0,0,0,940.02,9.6,2.22,0.84,0.66,0.78,0.24,0.3,0.3,0.24,0.06,0,0,0,0,0,0,12702.97,105.495,21.143,7,6,3.9,0.8,0.75,0.857,0.533,0.071,0,0,0,0,0,0,9817.406,101.5,25.107,10.124,10.274,8.049,2.106,2.575,3.69,2.785,0.475,0,0,0,0,0,0,19.065,0.375,0.163,0.111,0.144,0.301,0.194,0.54,1.044,1.494,0.8,0,0,0,0,0,0,257.631,4.126,1.55,0.925,1.306,1.507,0.648,1.349,2.984,3.32,0.949,0,0,0,0,0,0,199.108,3.97,1.841,1.337,2.236,3.11,1.706,4.631,12.846,17.336,6.337,0,0
"2019-10-29 09:49:07",6488,"NAN",997,0,1,15817,168,48,15,12,5,7,4,6,1,0,0,0,0,0,0,0,949.02,10.08,2.88,0.9,0.72,0.3,0.42,0.24,0.36,0.06,0,0,0,0,0,0,0,12824.59,110.769,27.429,7.5,6.545,1.5,1.4,0.6,1.029,0.133,0,0,0,0,0,0,0,9911.4,106.575,32.571,10.847,11.208,3.096,3.686,2.06,4.428,0.696,0,0,0,0,0,0,0,19.247,0.394,0.211,0.119,0.157,0.116,0.34,0.432,1.253,0.374,0,0,0,0,0,0,0,260.097,4.332,2.011,0.991,1.425,0.58,1.134,1.079,3.581,0.83,0,0,0,0,0,0,0,201.014,4.168,2.388,1.433,2.44,1.196,2.985,3.705,15.415,4.334,0,0,0
"2019-10-29 09:49:08",6489,"NAN",998,0,1,16067,143,43,14,4,9,5,6,3,1,0,1,0,0,0,0,0,964.02,8.58,2.58,0.84,0.24,0.54,0.3,0.36,0.18,0.06,0,0.06,0,0,0,0,0,13027.3,94.286,24.571,7,2.182,2.7,1,0.9,0.514,0.133,0,0.073,0,0,0,0,0,10068.06,90.716,29.178,10.124,3.736,5.572,2.633,3.09,2.214,0.696,0,0.63,0,0,0,0,0,19.551,0.336,0.189,0.111,0.052,0.209,0.243,0.647,0.627,0.374,0,1.68,0,0,0,0,0,264.208,3.687,1.801,0.925,0.475,1.043,0.81,1.619,1.79,0.83,0,2.051,0,0,0,0,0,204.192,3.548,2.139,1.337,0.813,2.153,2.132,5.558,7.708,4.334,0,17.651,0
"2019-10-29 09:49:09",6490,"NAN",999,0,1,9569,184,40,17,5,8,4,5,7,1,0,2,1,0,0,0,0,574.14,11.04,2.4,1.02,0.3,0.48,0.24,0.3,0.42,0.06,0,0.12,0.06,0,0,0,0,7758.649,121.319,22.857,8.5,2.727,2.4,0.8,0.75,1.2,0.133,0,0.147,0.059,0,0,0,0,5996.219,116.725,27.143,12.293,4.67,4.953,2.106,2.575,5.166,0.696,0,1.261,0.63,0,0,0,0,11.644,0.432,0.176,0.135,0.065,0.185,0.194,0.54,1.462,0.374,0,3.36,3.242,0,0,0,0,157.354,4.745,1.676,1.123,0.594,0.927,0.648,1.349,4.178,0.83,0,4.102,3.178,0,0,0,0,121.61,4.565,1.99,1.624,1.017,1.914,1.706,4.631,17.985,4.334,0,35.302,34.056
"2019-10-29 09:49:10",6491,"NAN",1000,0,1,8159,131,45,18,8,5,3,2,6,3,1,2,0,0,0,0,0,489.54,7.86,2.7,1.08,0.48,0.3,0.18,0.12,0.36,0.18,0.06,0.12,0,0,0,0,0,6615.405,86.374,25.714,9,4.364,1.5,0.6,0.3,1.029,0.4,0.071,0.147,0,0,0,0,0,5112.671,83.103,30.535,13.016,7.472,3.096,1.58,1.03,4.428,2.089,0.475,1.261,0,0,0,0,0,9.927999,0.307,0.198,0.143,0.104,0.116,0.146,0.216,1.253,1.121,0.8,3.36,0,0,0,0,0,134.168,3.378,1.885,1.189,0.95,0.58,0.486,0.54,3.581,2.49,0.949,4.102,0,0,0,0,0,103.691,3.25,2.239,1.72,1.627,1.196,1.279,1.853,15.415,13.002,6.337,35.302,0
"2019-10-29 09:49:11",6492,"NAN",1001,0,1,7736,150,27,17,3,7,6,4,6,3,1,1,0,0,0,0,0,464.16,9,1.62,1.02,0.18,0.42,0.36,0.24,0.36,0.18,0.06,0.06,0,0,0,0,0,6272.433,98.901,15.429,8.5,1.636,2.1,1.2,0.6,1.029,0.4,0.071,0.073,0,0,0,0,0,4847.606,95.156,18.321,12.293,2.802,4.334,3.159,2.06,4.428,2.089,0.475,0.63,0,0,0,0,0,9.414,0.352,0.119,0.135,0.039,0.162,0.292,0.432,1.253,1.121,0.8,1.68,0,0,0,0,0,127.212,3.868,1.131,1.123,0.356,0.811,0.972,1.079,3.581,2.49,0.949,2.051,0,0,0,0,0,98.315,3.721,1.343,1.624,0.61,1.675,2.559,3.705,15.415,13.002,6.337,17.651,0
"2019-10-29 09:49:12",6493,"NAN",1002,0,1,7680,144,48,12,5,13,4,4,8,0,0,2,0,0,0,0,0,460.8,8.64,2.88,0.72,0.3,0.78,0.24,0.24,0.48,0,0,0.12,0,0,0,0,0,6227.027,94.945,27.429,6,2.727,3.9,0.8,0.6,1.371,0,0,0.147,0,0,0,0,0,4812.516,91.35,32.571,8.677,4.67,8.049,2.106,2.06,5.904,0,0,1.261,0,0,0,0,0,9.346,0.338,0.211,0.095,0.065,0.301,0.194,0.432,1.671,0,0,3.36,0,0,0,0,0,126.291,3.713,2.011,0.793,0.594,1.507,0.648,1.079,4.775,0,0,4.102,0,0,0,0,0,97.603,3.573,2.388,1.146,1.017,3.11,1.706,3.705,20.554,0,0,35.302,0
